tweet_id,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,timestamp,text,rating,dog_stage
673343217010679808,chihuahua,0.541408,italian_greyhound,0.156891,miniature_pinscher,0.0695558,277,977,2015-12-06 03:28:27 +0000,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,1.1,
673352124999274496,golden_retriever,0.672808,labrador_retriever,0.275885,kuvasz,0.022255,546,1661,2015-12-06 04:03:51 +0000,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,1.2,
673355879178194945,rottweiler,0.5292479999999999,miniature_pinscher,0.168296,appenzeller,0.100452,588,1499,2015-12-06 04:18:46 +0000,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,1.1,
673359818736984064,english_setter,0.6965680000000001,brittany_spaniel,0.104046,ibizan_hound,0.034832499999999995,682,1460,2015-12-06 04:34:25 +0000,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,0.8,
673580926094458881,beagle,0.985062,basset,0.00641784,walker_hound,0.00353259,274,839,2015-12-06 19:13:01 +0000,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,0.8,
673656262056419329,bull_mastiff,0.700625,rhodesian_ridgeback,0.0946977,brabancon_griffon,0.0575594,247,717,2015-12-07 00:12:23 +0000,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,1.0,pupper
673662677122719744,labrador_retriever,0.95767,beagle,0.0124127,golden_retriever,0.00568913,367,1266,2015-12-07 00:37:52 +0000,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,1.2,
673688752737402881,soft-coated_wheaten_terrier,0.340806,sealyham_terrier,0.234898,kuvasz,0.203495,503,1271,2015-12-07 02:21:29 +0000,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,0.9,
673705679337693185,shih-tzu,0.165383,lhasa,0.116977,yorkshire_terrier,0.06389890000000001,409,1261,2015-12-07 03:28:45 +0000,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,0.8,
673707060090052608,german_short-haired_pointer,0.935771,kelpie,0.022561,labrador_retriever,0.00884665,401,1106,2015-12-07 03:34:14 +0000,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,1.0,pupper
673708611235921920,golden_retriever,0.936333,cocker_spaniel,0.0242109,labrador_retriever,0.00943485,296,1091,2015-12-07 03:40:24 +0000,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,1.2,
673711475735838725,maltese_dog,0.607401,toy_poodle,0.143836,sealyham_terrier,0.063907,303,1045,2015-12-07 03:51:47 +0000,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,1.0,
673887867907739649,brabancon_griffon,0.216767,chihuahua,0.190958,golden_retriever,0.16328800000000002,255,938,2015-12-07 15:32:42 +0000,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,1.0,
673956914389192708,pug,0.5861609999999999,brabancon_griffon,0.0827437,chihuahua,0.0458777,981,1958,2015-12-07 20:07:04 +0000,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,1.0,pupper
674014384960745472,pembroke,0.74232,cardigan,0.08493710000000003,eskimo_dog,0.06832089999999999,661,1572,2015-12-07 23:55:26 +0000,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,1.1,
674019345211760640,collie,0.992732,borzoi,0.0050429,shetland_sheepdog,0.00172478,306,1141,2015-12-08 00:15:09 +0000,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,1.0,
674036086168010753,toy_poodle,0.685617,miniature_poodle,0.151936,maltese_dog,0.0455311,217,851,2015-12-08 01:21:40 +0000,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,0.9,
674038233588723717,eskimo_dog,0.358459,norwegian_elkhound,0.206963,malamute,0.14823599999999998,423,1109,2015-12-08 01:30:12 +0000,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,1.2,pupper
674042553264685056,toy_poodle,0.927975,miniature_poodle,0.06894639999999999,standard_poodle,0.00131575,132,730,2015-12-08 01:47:22 +0000,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,1.2,
674053186244734976,cardigan,0.984725,pembroke,0.00873039,kelpie,0.00219477,1329,3350,2015-12-08 02:29:37 +0000,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",1.0,
674075285688614912,airedale,0.305392,kerry_blue_terrier,0.250014,lakeland_terrier,0.188668,296,991,2015-12-08 03:57:26 +0000,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,1.1,
674255168825880576,eskimo_dog,0.615741,siberian_husky,0.199544,malamute,0.179107,567,1479,2015-12-08 15:52:13 +0000,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,1.0,
674262580978937856,greater_swiss_mountain_dog,0.519428,boxer,0.1215,staffordshire_bullterrier,0.114498,464,1317,2015-12-08 16:21:41 +0000,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,0.9,pupper
674269164442398721,pug,0.6229210000000001,norwegian_elkhound,0.0486585,cardigan,0.0169655,230,913,2015-12-08 16:47:50 +0000,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",0.8,
674271431610523648,german_shepherd,0.991454,malinois,0.00415023,bloodhound,0.00301913,748,1585,2015-12-08 16:56:51 +0000,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",1.0,
674291837063053312,cardigan,0.611525,pembroke,0.368566,chihuahua,0.00332957,6039,14872,2015-12-08 18:17:56 +0000,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,1.1,
674416750885273600,chihuahua,0.28720100000000004,boston_bull,0.25092,whippet,0.141012,143,686,2015-12-09 02:34:18 +0000,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,1.0,
674447403907457024,brabancon_griffon,0.409909,malinois,0.244649,bull_mastiff,0.07481950000000001,364,1078,2015-12-09 04:36:06 +0000,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,1.0,pupper
674468880899788800,chow,0.52623,pomeranian,0.283647,toy_poodle,0.0676654,2113,6289,2015-12-09 06:01:26 +0000,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,1.3,
674638615994089473,pomeranian,0.846986,chow,0.142014,keeshond,0.00260504,596,1701,2015-12-09 17:15:54 +0000,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,1.2,pupper
674670581682434048,malamute,0.180079,eskimo_dog,0.178033,siberian_husky,0.07796610000000001,669,1628,2015-12-09 19:22:56 +0000,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,0.9,
674743008475090944,bernese_mountain_dog,0.583054,shetland_sheepdog,0.0659904,greater_swiss_mountain_dog,0.0652362,569,1422,2015-12-10 00:10:43 +0000,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,1.0,
674752233200820224,vizsla,0.665516,redbone,0.17336600000000002,basset,0.134783,481,1472,2015-12-10 00:47:23 +0000,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,1.2,
674788554665512960,miniature_poodle,0.349561,toy_poodle,0.154711,maltese_dog,0.134229,216,821,2015-12-10 03:11:43 +0000,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,0.9,
674790488185167872,labrador_retriever,0.8019029999999999,chesapeake_bay_retriever,0.193575,rottweiler,0.00119305,254,1121,2015-12-10 03:19:24 +0000,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,1.3,
674793399141146624,giant_schnauzer,0.119693,afghan_hound,0.0727627,miniature_schnauzer,0.0637859,1118,2535,2015-12-10 03:30:58 +0000,I have found another. 13/10 https://t.co/HwroPYv8pY,1.3,
674805413498527744,english_springer,0.594467,cocker_spaniel,0.389994,welsh_springer_spaniel,0.00709611,364,866,2015-12-10 04:18:42 +0000,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",1.0,
674999807681908736,rottweiler,0.591829,doberman,0.204544,black-and-tan_coonhound,0.07860189999999999,1132,2275,2015-12-10 17:11:09 +0000,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,1.3,
675003128568291329,pembroke,0.655279,pomeranian,0.104164,cardigan,0.0528177,487,1572,2015-12-10 17:24:21 +0000,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,1.2,
675047298674663426,samoyed,0.978007,chow,0.00712124,pomeranian,0.00639783,338,1070,2015-12-10 20:19:52 +0000,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,1.1,
675109292475830276,dalmatian,0.989519,english_setter,0.00525767,german_short-haired_pointer,0.00144283,1168,2837,2015-12-11 00:26:12 +0000,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,0.9,
675111688094527488,labrador_retriever,0.631501,brittany_spaniel,0.101927,chesapeake_bay_retriever,0.0626498,260,981,2015-12-11 00:35:44 +0000,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,0.8,
675145476954566656,labrador_retriever,0.458746,great_dane,0.235504,staffordshire_bullterrier,0.116864,929,2167,2015-12-11 02:49:59 +0000,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,0.9,
675147105808306176,golden_retriever,0.949215,labrador_retriever,0.016765400000000003,flat-coated_retriever,0.0106373,245,956,2015-12-11 02:56:28 +0000,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,1.0,
675149409102012420,chow,0.999876,tibetan_mastiff,5.86749e-05,tibetan_terrier,2.87785e-05,1728,3785,2015-12-11 03:05:37 +0000,holy shit 12/10 https://t.co/p6O8X93bTQ,1.2,
675334060156301312,pembroke,0.773135,cardigan,0.11681,chow,0.0390362,1337,2821,2015-12-11 15:19:21 +0000,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,1.2,pupper
675349384339542016,borzoi,0.866367,saluki,0.122079,irish_wolfhound,0.00401972,2330,3973,2015-12-11 16:20:15 +0000,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,1.3,
675372240448454658,chihuahua,0.4163850000000001,west_highland_white_terrier,0.102933,samoyed,0.0872995,528,1719,2015-12-11 17:51:04 +0000,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",1.3,
675432746517426176,labrador_retriever,0.986548,golden_retriever,0.00886185,chihuahua,0.000693528,590,1548,2015-12-11 21:51:30 +0000,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,1.2,pupper
675497103322386432,vizsla,0.5195890000000001,miniature_pinscher,0.0647712,rhodesian_ridgeback,0.0614913,1342,3184,2015-12-12 02:07:14 +0000,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,1.1,
675517828909424640,scottish_deerhound,0.240591,groenendael,0.156916,flat-coated_retriever,0.0908994,472,1314,2015-12-12 03:29:35 +0000,12/10 stay woke https://t.co/XDiQw4Akiw,1.2,
675522403582218240,cocker_spaniel,0.299708,golden_retriever,0.263665,irish_setter,0.0803233,295,1058,2015-12-12 03:47:46 +0000,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,1.0,
675531475945709568,pembroke,0.918441,cardigan,0.0273395,siberian_husky,0.020221,398,1203,2015-12-12 04:23:49 +0000,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,1.0,
675534494439489536,chow,0.749368,schipperke,0.13373800000000002,newfoundland,0.0499138,433,1852,2015-12-12 04:35:48 +0000,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,1.1,
675706639471788032,english_springer,0.9903,welsh_springer_spaniel,0.00207991,cocker_spaniel,0.00201378,101,655,2015-12-12 15:59:51 +0000,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,1.0,
675710890956750848,standard_schnauzer,0.4414270000000001,miniature_schnauzer,0.248885,sealyham_terrier,0.164967,851,1921,2015-12-12 16:16:45 +0000,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,1.2,
675740360753160193,golden_retriever,0.800495,kuvasz,0.0977564,saluki,0.0684146,359,1190,2015-12-12 18:13:51 +0000,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,1.2,pupper
675781562965868544,maltese_dog,0.921968,west_highland_white_terrier,0.0178107,toy_poodle,0.0135554,490,1653,2015-12-12 20:57:34 +0000,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,1.1,
675798442703122432,beagle,0.681218,basset,0.125121,boxer,0.0803982,3504,10421,2015-12-12 22:04:39 +0000,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,1.0,
675820929667219457,basset,0.556373,beagle,0.201675,bloodhound,0.110848,239,1067,2015-12-12 23:34:00 +0000,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,1.1,pupper
675822767435051008,pomeranian,0.4607100000000001,chow,0.202765,pekinese,0.133266,554,1554,2015-12-12 23:41:18 +0000,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,1.0,
675845657354215424,pug,0.8839520000000001,boston_bull,0.0110568,french_bulldog,0.00983981,916,2318,2015-12-13 01:12:15 +0000,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",1.0,pupper
675853064436391936,labrador_retriever,0.868367,golden_retriever,0.0433046,vizsla,0.0282072,1343,2734,2015-12-13 01:41:41 +0000,Here we have an entire platoon of puppers. Total score: 88/80 would pet all at once https://t.co/y93p6FLvVw,1.1,pupper
675870721063669760,golden_retriever,0.263892,welsh_springer_spaniel,0.184193,beagle,0.182241,595,1665,2015-12-13 02:51:51 +0000,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,1.1,
675888385639251968,west_highland_white_terrier,0.672117,old_english_sheepdog,0.146147,komondor,0.023141400000000003,1000,2422,2015-12-13 04:02:03 +0000,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,1.0,
675891555769696257,italian_greyhound,0.305637,whippet,0.232057,great_dane,0.117806,897,2163,2015-12-13 04:14:39 +0000,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,0.6,
675898130735476737,labrador_retriever,0.40743,malinois,0.0770367,pug,0.0745973,595,1653,2015-12-13 04:40:46 +0000,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,1.0,pupper
676089483918516224,bull_mastiff,0.743808,boxer,0.106697,american_staffordshire_terrier,0.0423353,447,1340,2015-12-13 17:21:08 +0000,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",0.9,
676101918813499392,shih-tzu,0.225848,norfolk_terrier,0.186873,irish_terrier,0.10698699999999997,1209,2866,2015-12-13 18:10:33 +0000,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,1.1,
676237365392908289,french_bulldog,0.961996,chihuahua,0.021793,boston_bull,0.00691629,303,1250,2015-12-14 03:08:46 +0000,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,0.8,
676430933382295552,golden_retriever,0.583875,cocker_spaniel,0.203671,labrador_retriever,0.0361217,359,1427,2015-12-14 15:57:56 +0000,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",1.0,
676440007570247681,maltese_dog,0.579472,toy_poodle,0.133446,shih-tzu,0.0943966,693,1755,2015-12-14 16:34:00 +0000,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,1.1,pupper
676496375194980353,pug,0.985387,norwegian_elkhound,0.0044169,french_bulldog,0.00389287,554,1554,2015-12-14 20:17:59 +0000,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,0.9,
676588346097852417,boston_bull,0.976577,french_bulldog,0.0143237,chihuahua,0.00230192,828,2374,2015-12-15 02:23:26 +0000,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,0.5,
676603393314578432,whippet,0.8770209999999999,great_dane,0.0341819,boxer,0.028404,399,1189,2015-12-15 03:23:14 +0000,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,0.9,pupper
676617503762681856,chihuahua,0.841084,pomeranian,0.12053,pekinese,0.00660034,1022,2964,2015-12-15 04:19:18 +0000,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,1.3,pupper
676811746707918848,chihuahua,0.440916,pomeranian,0.345806,cocker_spaniel,0.0603312,443,1450,2015-12-15 17:11:09 +0000,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,0.9,
676821958043033607,great_pyrenees,0.8698040000000001,kuvasz,0.0798143,standard_poodle,0.013263,16270,23587,2015-12-15 17:51:44 +0000,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,1.1,
676946864479084545,pekinese,0.752707,golden_retriever,0.055654599999999985,great_pyrenees,0.041017800000000014,394,1753,2015-12-16 02:08:04 +0000,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,1.2,
676949632774234114,welsh_springer_spaniel,0.206479,saint_bernard,0.13933900000000002,boxer,0.114606,417,1342,2015-12-16 02:19:04 +0000,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,0.8,
676957860086095872,labrador_retriever,0.772423,beagle,0.055901699999999985,golden_retriever,0.0311519,840,2270,2015-12-16 02:51:45 +0000,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,1.0,
676975532580409345,malamute,0.363257,siberian_husky,0.245862,eskimo_dog,0.125547,1119,2856,2015-12-16 04:01:59 +0000,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,1.1,
677187300187611136,english_setter,0.282396,shih-tzu,0.08411189999999999,old_english_sheepdog,0.059538,964,2803,2015-12-16 18:03:28 +0000,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,0.9,
677269281705472000,shetland_sheepdog,0.656616,collie,0.195405,german_shepherd,0.0131032,736,2048,2015-12-16 23:29:14 +0000,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,1.0,pupper
677301033169788928,japanese_spaniel,0.6611779999999999,pekinese,0.150119,chihuahua,0.11972,429,1273,2015-12-17 01:35:24 +0000,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,0.5,
677331501395156992,beagle,0.313464,boxer,0.21850300000000006,french_bulldog,0.106462,245,1125,2015-12-17 03:36:28 +0000,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,0.9,
677334615166730240,lakeland_terrier,0.859392,airedale,0.0672917,irish_water_spaniel,0.0495306,306,1384,2015-12-17 03:48:51 +0000,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,0.9,
677530072887205888,staffordshire_bullterrier,0.6892590000000001,norwegian_elkhound,0.026121,american_staffordshire_terrier,0.0230747,236,1101,2015-12-17 16:45:31 +0000,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,0.9,
677547928504967168,american_staffordshire_terrier,0.914978,staffordshire_bullterrier,0.08439529999999999,boxer,0.000461663,3809,7109,2015-12-17 17:56:29 +0000,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,1.2,
677698403548192770,shih-tzu,0.916645,lhasa,0.057883400000000015,pekinese,0.0201258,334,1262,2015-12-18 03:54:25 +0000,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,0.9,
677895101218201600,dalmatian,0.550702,kuvasz,0.0602264,great_pyrenees,0.058631,2213,4964,2015-12-18 16:56:01 +0000,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,0.9,
677918531514703872,eskimo_dog,0.199347,dalmatian,0.153225,american_staffordshire_terrier,0.107798,430,1392,2015-12-18 18:29:07 +0000,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",1.0,
678021115718029313,miniature_pinscher,0.822048,doberman,0.0960845,rottweiler,0.032709300000000004,6687,14114,2015-12-19 01:16:45 +0000,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,1.2,
678255464182861824,chihuahua,0.613819,yorkshire_terrier,0.127931,pomeranian,0.062124300000000014,390,1633,2015-12-19 16:47:58 +0000,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,0.9,
678278586130948096,maltese_dog,0.897841,lhasa,0.0357175,tibetan_terrier,0.017107499999999998,6366,11764,2015-12-19 18:19:51 +0000,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,1.0,pupper
678334497360859136,norfolk_terrier,0.378643,golden_retriever,0.0955939,kelpie,0.0853092,271,1342,2015-12-19 22:02:01 +0000,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,1.0,
678341075375947776,golden_retriever,0.853284,cocker_spaniel,0.0262298,labrador_retriever,0.0241228,566,1781,2015-12-19 22:28:09 +0000,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,1.2,pupper
678389028614488064,miniature_pinscher,0.516284,kelpie,0.227402,vizsla,0.103246,440,1926,2015-12-20 01:38:42 +0000,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",1.1,pupper
678396796259975168,pembroke,0.95618,cardigan,0.0318031,chihuahua,0.0062765,443,1638,2015-12-20 02:09:34 +0000,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,1.2,
678410210315247616,schipperke,0.145877,labrador_retriever,0.0983538,kelpie,0.0973934,1915,4363,2015-12-20 03:02:53 +0000,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,1.0,
678424312106393600,maltese_dog,0.759945,toy_poodle,0.101194,shih-tzu,0.0560374,2663,5572,2015-12-20 03:58:55 +0000,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,0.2,
678446151570427904,staffordshire_bullterrier,0.284492,rottweiler,0.189434,american_staffordshire_terrier,0.18943,1641,4116,2015-12-20 05:25:42 +0000,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,1.0,
678755239630127104,malamute,0.606654,border_collie,0.193831,collie,0.0483781,3476,7346,2015-12-21 01:53:54 +0000,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,1.0,
678764513869611008,irish_terrier,0.696646,australian_terrier,0.0749616,irish_setter,0.06390119999999999,501,1693,2015-12-21 02:30:45 +0000,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",1.0,
678774928607469569,pembroke,0.194681,toy_poodle,0.121821,pomeranian,0.096843,965,2885,2015-12-21 03:12:08 +0000,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,1.1,
678798276842360832,airedale,0.583122,silky_terrier,0.12956700000000002,lakeland_terrier,0.0947266,1247,3575,2015-12-21 04:44:55 +0000,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,0.7,
678800283649069056,labrador_retriever,0.213673,beagle,0.146235,airedale,0.122701,950,2654,2015-12-21 04:52:53 +0000,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,1.2,pupper
678969228704284672,labrador_retriever,0.680251,chesapeake_bay_retriever,0.201697,golden_retriever,0.019675900000000003,485,1698,2015-12-21 16:04:13 +0000,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,1.1,
678991772295516161,eskimo_dog,0.330216,siberian_husky,0.187003,chihuahua,0.10142,1236,2389,2015-12-21 17:33:48 +0000,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,1.2,
679111216690831360,kelpie,0.189423,beagle,0.121988,basset,0.121171,2693,6154,2015-12-22 01:28:25 +0000,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,1.2,
